original_row,source,rel,target
14577,Disease::DOID:9835,PRESENTS,Symptom::D005130
14578,Disease::DOID:418,PRESENTS,Symptom::D009846
14579,Disease::DOID:3083,PRESENTS,Symptom::D059246
14580,Disease::DOID:10283,PRESENTS,Symptom::D053158
14581,Disease::DOID:5559,PRESENTS,Symptom::D053578
14582,Disease::DOID:1115,PRESENTS,Symptom::D015746
14583,Disease::DOID:184,PRESENTS,Symptom::D002559
14584,Disease::DOID:10941,PRESENTS,Symptom::D000648
14585,Disease::DOID:11934,PRESENTS,Symptom::D055154
14586,Disease::DOID:12849,PRESENTS,Symptom::D001037
14587,Disease::DOID:7148,PRESENTS,Symptom::D006930
14588,Disease::DOID:4159,PRESENTS,Symptom::D012415
14589,Disease::DOID:10283,PRESENTS,Symptom::D060545
14590,Disease::DOID:13189,PRESENTS,Symptom::D018771
14591,Disease::DOID:2377,PRESENTS,Symptom::D020234
14592,Disease::DOID:10608,PRESENTS,Symptom::D018980
14593,Disease::DOID:3565,PRESENTS,Symptom::D006429
14594,Disease::DOID:418,PRESENTS,Symptom::D006987
14595,Disease::DOID:0050742,PRESENTS,Symptom::D012893
14596,Disease::DOID:1909,PRESENTS,Symptom::D023341
14597,Disease::DOID:1192,PRESENTS,Symptom::D014786
14598,Disease::DOID:1909,PRESENTS,Symptom::D002100
14599,Disease::DOID:332,PRESENTS,Symptom::D009128
14600,Disease::DOID:12849,PRESENTS,Symptom::D007805
14601,Disease::DOID:1192,PRESENTS,Symptom::D006319
14602,Disease::DOID:3070,PRESENTS,Symptom::D034381
14603,Disease::DOID:11934,PRESENTS,Symptom::D001260
14604,Disease::DOID:12365,PRESENTS,Symptom::D003244
14605,Disease::DOID:11934,PRESENTS,Symptom::D004438
14606,Disease::DOID:4159,PRESENTS,Symptom::D006942
14607,Disease::DOID:1192,PRESENTS,Symptom::D010243
14608,Disease::DOID:9296,PRESENTS,Symptom::D006311
14609,Disease::DOID:14330,PRESENTS,Symptom::D002819
14610,Disease::DOID:2994,PRESENTS,Symptom::D002100
14611,Disease::DOID:8986,PRESENTS,Symptom::D020189
14612,Disease::DOID:0050741,PRESENTS,Symptom::D005262
14613,Disease::DOID:1781,PRESENTS,Symptom::D004417
14614,Disease::DOID:0050741,PRESENTS,Symptom::D001259
14615,Disease::DOID:10283,PRESENTS,Symptom::D003248
14616,Disease::DOID:1793,PRESENTS,Symptom::D014839
14617,Disease::DOID:0060119,PRESENTS,Symptom::D004172
14618,Disease::DOID:1826,PRESENTS,Symptom::D020238
14619,Disease::DOID:10652,PRESENTS,Symptom::D011595
14620,Disease::DOID:635,PRESENTS,Symptom::D000855
14621,Disease::DOID:2377,PRESENTS,Symptom::D012021
14622,Disease::DOID:9352,PRESENTS,Symptom::D053201
14623,Disease::DOID:263,PRESENTS,Symptom::D005335
14624,Disease::DOID:6364,PRESENTS,Symptom::D003221
14625,Disease::DOID:1595,PRESENTS,Symptom::D059350
14626,Disease::DOID:184,PRESENTS,Symptom::D006472
14627,Disease::DOID:12930,PRESENTS,Symptom::D004489
14628,Disease::DOID:14227,PRESENTS,Symptom::D050177
14629,Disease::DOID:12365,PRESENTS,Symptom::D006942
14630,Disease::DOID:2994,PRESENTS,Symptom::D053578
14631,Disease::DOID:3953,PRESENTS,Symptom::D014839
14632,Disease::DOID:7148,PRESENTS,Symptom::D009912
14633,Disease::DOID:3312,PRESENTS,Symptom::D003693
14634,Disease::DOID:2355,PRESENTS,Symptom::D011694
14635,Disease::DOID:6364,PRESENTS,Symptom::D012678
14636,Disease::DOID:3070,PRESENTS,Symptom::D004614
14637,Disease::DOID:635,PRESENTS,Symptom::D002100
14638,Disease::DOID:7148,PRESENTS,Symptom::D059350
14639,Disease::DOID:1612,PRESENTS,Symptom::D004487
14640,Disease::DOID:10763,PRESENTS,Symptom::D012913
14641,Disease::DOID:5419,PRESENTS,Symptom::D000857
14642,Disease::DOID:784,PRESENTS,Symptom::D006311
14643,Disease::DOID:363,PRESENTS,Symptom::D003248
14644,Disease::DOID:2994,PRESENTS,Symptom::D006429
14645,Disease::DOID:12849,PRESENTS,Symptom::D010468
14646,Disease::DOID:2994,PRESENTS,Symptom::D014823
14647,Disease::DOID:10652,PRESENTS,Symptom::D001039
14648,Disease::DOID:4989,PRESENTS,Symptom::D041781
14649,Disease::DOID:2355,PRESENTS,Symptom::D014823
14650,Disease::DOID:9074,PRESENTS,Symptom::D005132
14651,Disease::DOID:175,PRESENTS,Symptom::D020335
14652,Disease::DOID:8577,PRESENTS,Symptom::D005132
14653,Disease::DOID:1686,PRESENTS,Symptom::D014786
14654,Disease::DOID:1826,PRESENTS,Symptom::D020182
14655,Disease::DOID:11119,PRESENTS,Symptom::D007926
14656,Disease::DOID:5419,PRESENTS,Symptom::D020820
14657,Disease::DOID:4989,PRESENTS,Symptom::D011697
14658,Disease::DOID:0050741,PRESENTS,Symptom::D003244
14659,Disease::DOID:8398,PRESENTS,Symptom::D020886
14660,Disease::DOID:12995,PRESENTS,Symptom::D004410
14661,Disease::DOID:8577,PRESENTS,Symptom::D006319
14662,Disease::DOID:3312,PRESENTS,Symptom::D015430
14663,Disease::DOID:2986,PRESENTS,Symptom::D011695
14664,Disease::DOID:1115,PRESENTS,Symptom::D009461
14665,Disease::DOID:1826,PRESENTS,Symptom::D001264
14666,Disease::DOID:2841,PRESENTS,Symptom::D005311
14667,Disease::DOID:594,PRESENTS,Symptom::D016857
14668,Disease::DOID:1595,PRESENTS,Symptom::D010148
14669,Disease::DOID:10283,PRESENTS,Symptom::D053201
14670,Disease::DOID:11934,PRESENTS,Symptom::D014826
14671,Disease::DOID:0050156,PRESENTS,Symptom::D012891
14672,Disease::DOID:1324,PRESENTS,Symptom::D001416
14673,Disease::DOID:4045,PRESENTS,Symptom::D009886
14674,Disease::DOID:1993,PRESENTS,Symptom::D000855
14675,Disease::DOID:5041,PRESENTS,Symptom::D006469
14676,Disease::DOID:12306,PRESENTS,Symptom::D006316
14677,Disease::DOID:2994,PRESENTS,Symptom::D003638
14678,Disease::DOID:2355,PRESENTS,Symptom::D011693
14679,Disease::DOID:2998,PRESENTS,Symptom::D014770
14680,Disease::DOID:4045,PRESENTS,Symptom::D004417
14681,Disease::DOID:1245,PRESENTS,Symptom::D014549
14682,Disease::DOID:5041,PRESENTS,Symptom::D010149
14683,Disease::DOID:9835,PRESENTS,Symptom::D004410
14684,Disease::DOID:7693,PRESENTS,Symptom::D015746
14685,Disease::DOID:10941,PRESENTS,Symptom::D009461
14686,Disease::DOID:14330,PRESENTS,Symptom::D004421
14687,Disease::DOID:10652,PRESENTS,Symptom::D011596
14688,Disease::DOID:10652,PRESENTS,Symptom::D003147
14689,Disease::DOID:4159,PRESENTS,Symptom::D001260
14690,Disease::DOID:8577,PRESENTS,Symptom::D003967
14691,Disease::DOID:1115,PRESENTS,Symptom::D020335
14692,Disease::DOID:10763,PRESENTS,Symptom::D005132
14693,Disease::DOID:635,PRESENTS,Symptom::D009437
14694,Disease::DOID:585,PRESENTS,Symptom::D000006
14695,Disease::DOID:12849,PRESENTS,Symptom::D006311
14696,Disease::DOID:8893,PRESENTS,Symptom::D011537
14697,Disease::DOID:1094,PRESENTS,Symptom::D007806
14698,Disease::DOID:7693,PRESENTS,Symptom::D005334
14699,Disease::DOID:11476,PRESENTS,Symptom::D059352
14700,Disease::DOID:2174,PRESENTS,Symptom::D034381
14701,Disease::DOID:1115,PRESENTS,Symptom::D006396
14702,Disease::DOID:1826,PRESENTS,Symptom::D010291
14703,Disease::DOID:1595,PRESENTS,Symptom::D004409
14704,Disease::DOID:12185,PRESENTS,Symptom::D006316
14705,Disease::DOID:0050425,PRESENTS,Symptom::D020189
14706,Disease::DOID:7148,PRESENTS,Symptom::D017288
14707,Disease::DOID:1319,PRESENTS,Symptom::D003221
14708,Disease::DOID:9970,PRESENTS,Symptom::D055948
14709,Disease::DOID:8893,PRESENTS,Symptom::D023341
14710,Disease::DOID:2355,PRESENTS,Symptom::D020567
14711,Disease::DOID:11934,PRESENTS,Symptom::D006356
14712,Disease::DOID:10941,PRESENTS,Symptom::D000425
14713,Disease::DOID:7148,PRESENTS,Symptom::D011696
14714,Disease::DOID:9744,PRESENTS,Symptom::D003638
14715,Disease::DOID:1826,PRESENTS,Symptom::D008569
14716,Disease::DOID:119,PRESENTS,Symptom::D010146
14717,Disease::DOID:12361,PRESENTS,Symptom::D002819
14718,Disease::DOID:332,PRESENTS,Symptom::D010243
14719,Disease::DOID:7148,PRESENTS,Symptom::D008998
14720,Disease::DOID:14330,PRESENTS,Symptom::D020189
14721,Disease::DOID:7147,PRESENTS,Symptom::D006319
14722,Disease::DOID:14221,PRESENTS,Symptom::D053448
14723,Disease::DOID:8986,PRESENTS,Symptom::D002375
14724,Disease::DOID:10153,PRESENTS,Symptom::D018589
14725,Disease::DOID:14330,PRESENTS,Symptom::D008569
14726,Disease::DOID:4481,PRESENTS,Symptom::D012893
14727,Disease::DOID:10763,PRESENTS,Symptom::D017566
14728,Disease::DOID:6364,PRESENTS,Symptom::D001037
14729,Disease::DOID:11920,PRESENTS,Symptom::D003371
14730,Disease::DOID:5041,PRESENTS,Symptom::D006606
14731,Disease::DOID:1319,PRESENTS,Symptom::D003639
14732,Disease::DOID:8986,PRESENTS,Symptom::D020187
14733,Disease::DOID:5875,PRESENTS,Symptom::D004487
14734,Disease::DOID:1115,PRESENTS,Symptom::D006469
14735,Disease::DOID:363,PRESENTS,Symptom::D020250
14736,Disease::DOID:5041,PRESENTS,Symptom::D014839
14737,Disease::DOID:11934,PRESENTS,Symptom::D006472
14738,Disease::DOID:9744,PRESENTS,Symptom::D015430
14739,Disease::DOID:3953,PRESENTS,Symptom::D054068
14740,Disease::DOID:10608,PRESENTS,Symptom::D005414
14741,Disease::DOID:1115,PRESENTS,Symptom::D004172
14742,Disease::DOID:1319,PRESENTS,Symptom::D003638
14743,Disease::DOID:11615,PRESENTS,Symptom::D010146
14744,Disease::DOID:5419,PRESENTS,Symptom::D005483
14745,Disease::DOID:11934,PRESENTS,Symptom::D004487
14746,Disease::DOID:175,PRESENTS,Symptom::D013575
14747,Disease::DOID:3565,PRESENTS,Symptom::D011782
14748,Disease::DOID:2174,PRESENTS,Symptom::D020757
14749,Disease::DOID:4159,PRESENTS,Symptom::D003638
14750,Disease::DOID:4606,PRESENTS,Symptom::D011537
14751,Disease::DOID:1909,PRESENTS,Symptom::D012166
14752,Disease::DOID:5559,PRESENTS,Symptom::D006685
14753,Disease::DOID:13241,PRESENTS,Symptom::D003967
14754,Disease::DOID:5041,PRESENTS,Symptom::D018589
14755,Disease::DOID:10652,PRESENTS,Symptom::D009207
14756,Disease::DOID:1192,PRESENTS,Symptom::D019080
14757,Disease::DOID:11119,PRESENTS,Symptom::D000334
14758,Disease::DOID:7148,PRESENTS,Symptom::D010149
14759,Disease::DOID:5408,PRESENTS,Symptom::D034381
14760,Disease::DOID:1319,PRESENTS,Symptom::D002524
14761,Disease::DOID:9074,PRESENTS,Symptom::D014826
14762,Disease::DOID:5408,PRESENTS,Symptom::D001416
14763,Disease::DOID:1115,PRESENTS,Symptom::D013575
14764,Disease::DOID:10283,PRESENTS,Symptom::D053159
14765,Disease::DOID:2998,PRESENTS,Symptom::D002100
14766,Disease::DOID:12849,PRESENTS,Symptom::D009123
14767,Disease::DOID:5041,PRESENTS,Symptom::D006685
14768,Disease::DOID:8398,PRESENTS,Symptom::D051346
14769,Disease::DOID:13499,PRESENTS,Symptom::D003967
14770,Disease::DOID:5419,PRESENTS,Symptom::D003221
14771,Disease::DOID:824,PRESENTS,Symptom::D004314
14772,Disease::DOID:11934,PRESENTS,Symptom::D009437
14773,Disease::DOID:418,PRESENTS,Symptom::D012021
14774,Disease::DOID:1826,PRESENTS,Symptom::D007806
14775,Disease::DOID:1826,PRESENTS,Symptom::D001259
14776,Disease::DOID:12849,PRESENTS,Symptom::D011596
14777,Disease::DOID:2174,PRESENTS,Symptom::D014786
14778,Disease::DOID:1612,PRESENTS,Symptom::D009325
14779,Disease::DOID:2994,PRESENTS,Symptom::D018908
14780,Disease::DOID:3565,PRESENTS,Symptom::D014012
14781,Disease::DOID:418,PRESENTS,Symptom::D005221
14782,Disease::DOID:0050741,PRESENTS,Symptom::D007859
14783,Disease::DOID:1192,PRESENTS,Symptom::D006316
14784,Disease::DOID:9074,PRESENTS,Symptom::D018771
14785,Disease::DOID:1115,PRESENTS,Symptom::D001835
14786,Disease::DOID:8850,PRESENTS,Symptom::D006987
14787,Disease::DOID:3083,PRESENTS,Symptom::D003371
14788,Disease::DOID:2394,PRESENTS,Symptom::D004412
14789,Disease::DOID:8893,PRESENTS,Symptom::D005334
14790,Disease::DOID:14330,PRESENTS,Symptom::D018476
14791,Disease::DOID:10534,PRESENTS,Symptom::D011697
14792,Disease::DOID:2377,PRESENTS,Symptom::D002524
14793,Disease::DOID:8893,PRESENTS,Symptom::D008998
14794,Disease::DOID:3312,PRESENTS,Symptom::D002389
14795,Disease::DOID:10763,PRESENTS,Symptom::D053158
14796,Disease::DOID:12849,PRESENTS,Symptom::D038901
14797,Disease::DOID:3953,PRESENTS,Symptom::D006261
14798,Disease::DOID:10871,PRESENTS,Symptom::D019591
14799,Disease::DOID:5612,PRESENTS,Symptom::D011782
14800,Disease::DOID:1319,PRESENTS,Symptom::D006261
14801,Disease::DOID:10763,PRESENTS,Symptom::D000860
14802,Disease::DOID:0050742,PRESENTS,Symptom::D000550
14803,Disease::DOID:3083,PRESENTS,Symptom::D005221
14804,Disease::DOID:1459,PRESENTS,Symptom::D018908
14805,Disease::DOID:2596,PRESENTS,Symptom::D055154
14806,Disease::DOID:6364,PRESENTS,Symptom::D009041
14807,Disease::DOID:11949,PRESENTS,Symptom::D012678
14808,Disease::DOID:12185,PRESENTS,Symptom::D003638
14809,Disease::DOID:14330,PRESENTS,Symptom::D000857
14810,Disease::DOID:11934,PRESENTS,Symptom::D006319
14811,Disease::DOID:1826,PRESENTS,Symptom::D001041
14812,Disease::DOID:9074,PRESENTS,Symptom::D006942
14813,Disease::DOID:418,PRESENTS,Symptom::D011697
14814,Disease::DOID:12365,PRESENTS,Symptom::D014839
14815,Disease::DOID:11612,PRESENTS,Symptom::D013851
14816,Disease::DOID:184,PRESENTS,Symptom::D034381
14817,Disease::DOID:1725,PRESENTS,Symptom::D021501
14818,Disease::DOID:1595,PRESENTS,Symptom::D062706
14819,Disease::DOID:184,PRESENTS,Symptom::D019080
14820,Disease::DOID:11934,PRESENTS,Symptom::D059606
14821,Disease::DOID:14330,PRESENTS,Symptom::D003147
14822,Disease::DOID:8778,PRESENTS,Symptom::D011602
14823,Disease::DOID:8778,PRESENTS,Symptom::D005334
14824,Disease::DOID:2994,PRESENTS,Symptom::D004172
14825,Disease::DOID:10763,PRESENTS,Symptom::D009846
14826,Disease::DOID:1319,PRESENTS,Symptom::D010243
14827,Disease::DOID:3953,PRESENTS,Symptom::D000006
14828,Disease::DOID:3277,PRESENTS,Symptom::D004408
14829,Disease::DOID:2994,PRESENTS,Symptom::D015875
14830,Disease::DOID:3277,PRESENTS,Symptom::D006942
14831,Disease::DOID:13241,PRESENTS,Symptom::D010243
14832,Disease::DOID:594,PRESENTS,Symptom::D020184
14833,Disease::DOID:8577,PRESENTS,Symptom::D007565
14834,Disease::DOID:1909,PRESENTS,Symptom::D006988
14835,Disease::DOID:2377,PRESENTS,Symptom::D001766
14836,Disease::DOID:9074,PRESENTS,Symptom::D004487
14837,Disease::DOID:0050741,PRESENTS,Symptom::D000647
14838,Disease::DOID:1793,PRESENTS,Symptom::D007331
14839,Disease::DOID:4481,PRESENTS,Symptom::D020181
14840,Disease::DOID:3571,PRESENTS,Symptom::D000860
14841,Disease::DOID:11949,PRESENTS,Symptom::D004454
14842,Disease::DOID:263,PRESENTS,Symptom::D009325
14843,Disease::DOID:5419,PRESENTS,Symptom::D020886
14844,Disease::DOID:219,PRESENTS,Symptom::D010148
14845,Disease::DOID:1459,PRESENTS,Symptom::D007035
14846,Disease::DOID:2841,PRESENTS,Symptom::D000860
14847,Disease::DOID:10652,PRESENTS,Symptom::D006816
14848,Disease::DOID:3070,PRESENTS,Symptom::D006987
14849,Disease::DOID:6364,PRESENTS,Symptom::D009886
14850,Disease::DOID:2841,PRESENTS,Symptom::D012912
14851,Disease::DOID:14330,PRESENTS,Symptom::D006816
14852,Disease::DOID:1595,PRESENTS,Symptom::D054058
14853,Disease::DOID:11934,PRESENTS,Symptom::D003639
14854,Disease::DOID:4159,PRESENTS,Symptom::D011537
14855,Disease::DOID:2994,PRESENTS,Symptom::D012021
14856,Disease::DOID:0060119,PRESENTS,Symptom::D005158
14857,Disease::DOID:7148,PRESENTS,Symptom::D004415
14858,Disease::DOID:9835,PRESENTS,Symptom::D009886
14859,Disease::DOID:11119,PRESENTS,Symptom::D011602
14860,Disease::DOID:3083,PRESENTS,Symptom::D004418
14861,Disease::DOID:9206,PRESENTS,Symptom::D056128
14862,Disease::DOID:5612,PRESENTS,Symptom::D009133
14863,Disease::DOID:0050741,PRESENTS,Symptom::D011782
14864,Disease::DOID:1192,PRESENTS,Symptom::D001766
14865,Disease::DOID:0050741,PRESENTS,Symptom::D003693
14866,Disease::DOID:2377,PRESENTS,Symptom::D014717
14867,Disease::DOID:2355,PRESENTS,Symptom::D008998
14868,Disease::DOID:0050425,PRESENTS,Symptom::D017109
14869,Disease::DOID:418,PRESENTS,Symptom::D010146
14870,Disease::DOID:12185,PRESENTS,Symptom::D006314
14871,Disease::DOID:3312,PRESENTS,Symptom::D010468
14872,Disease::DOID:1319,PRESENTS,Symptom::D001039
14873,Disease::DOID:3083,PRESENTS,Symptom::D000860
14874,Disease::DOID:1936,PRESENTS,Symptom::D054058
14875,Disease::DOID:3312,PRESENTS,Symptom::D001308
14876,Disease::DOID:7148,PRESENTS,Symptom::D011695
14877,Disease::DOID:6364,PRESENTS,Symptom::D004412
14878,Disease::DOID:12361,PRESENTS,Symptom::D017246
14879,Disease::DOID:2998,PRESENTS,Symptom::D009325
14880,Disease::DOID:2355,PRESENTS,Symptom::D005311
14881,Disease::DOID:2994,PRESENTS,Symptom::D009755
14882,Disease::DOID:824,PRESENTS,Symptom::D014313
14883,Disease::DOID:4989,PRESENTS,Symptom::D010149
14884,Disease::DOID:3571,PRESENTS,Symptom::D001835
14885,Disease::DOID:11949,PRESENTS,Symptom::D006816
14886,Disease::DOID:5408,PRESENTS,Symptom::D012585
14887,Disease::DOID:332,PRESENTS,Symptom::D020233
14888,Disease::DOID:1115,PRESENTS,Symptom::D002637
14889,Disease::DOID:3393,PRESENTS,Symptom::D059787
14890,Disease::DOID:3312,PRESENTS,Symptom::D011595
14891,Disease::DOID:1964,PRESENTS,Symptom::D010146
14892,Disease::DOID:0050741,PRESENTS,Symptom::D020234
14893,Disease::DOID:219,PRESENTS,Symptom::D015746
14894,Disease::DOID:11714,PRESENTS,Symptom::D015430
14895,Disease::DOID:9074,PRESENTS,Symptom::D054068
14896,Disease::DOID:5408,PRESENTS,Symptom::D006319
14897,Disease::DOID:1936,PRESENTS,Symptom::D051346
14898,Disease::DOID:2841,PRESENTS,Symptom::D055154
14899,Disease::DOID:1094,PRESENTS,Symptom::D007805
14900,Disease::DOID:2394,PRESENTS,Symptom::D017699
14901,Disease::DOID:8850,PRESENTS,Symptom::D005157
14902,Disease::DOID:2174,PRESENTS,Symptom::D006732
14903,Disease::DOID:10763,PRESENTS,Symptom::D012891
14904,Disease::DOID:1781,PRESENTS,Symptom::D013651
14905,Disease::DOID:5612,PRESENTS,Symptom::D010292
14906,Disease::DOID:1909,PRESENTS,Symptom::D014823
14907,Disease::DOID:2394,PRESENTS,Symptom::D001260
14908,Disease::DOID:418,PRESENTS,Symptom::D004415
14909,Disease::DOID:2994,PRESENTS,Symptom::D001260
14910,Disease::DOID:3070,PRESENTS,Symptom::D002100
14911,Disease::DOID:14004,PRESENTS,Symptom::D006337
14912,Disease::DOID:14330,PRESENTS,Symptom::D006212
14913,Disease::DOID:11949,PRESENTS,Symptom::D003221
14914,Disease::DOID:0050425,PRESENTS,Symptom::D009207
14915,Disease::DOID:10652,PRESENTS,Symptom::D020336
14916,Disease::DOID:14330,PRESENTS,Symptom::D014832
14917,Disease::DOID:1595,PRESENTS,Symptom::D004421
14918,Disease::DOID:2994,PRESENTS,Symptom::D006319
14919,Disease::DOID:332,PRESENTS,Symptom::D003147
14920,Disease::DOID:10652,PRESENTS,Symptom::D000648
14921,Disease::DOID:14330,PRESENTS,Symptom::D001072
14922,Disease::DOID:10534,PRESENTS,Symptom::D010149
14923,Disease::DOID:3565,PRESENTS,Symptom::D003128
14924,Disease::DOID:2043,PRESENTS,Symptom::D011695
14925,Disease::DOID:1192,PRESENTS,Symptom::D004614
14926,Disease::DOID:9296,PRESENTS,Symptom::D004410
14927,Disease::DOID:594,PRESENTS,Symptom::D004244
14928,Disease::DOID:1612,PRESENTS,Symptom::D009437
14929,Disease::DOID:1324,PRESENTS,Symptom::D003967
14930,Disease::DOID:263,PRESENTS,Symptom::D005334
14931,Disease::DOID:14330,PRESENTS,Symptom::D003221
14932,Disease::DOID:10608,PRESENTS,Symptom::D000006
14933,Disease::DOID:2377,PRESENTS,Symptom::D013035
14934,Disease::DOID:8577,PRESENTS,Symptom::D009325
14935,Disease::DOID:12361,PRESENTS,Symptom::D006987
14936,Disease::DOID:10763,PRESENTS,Symptom::D011602
14937,Disease::DOID:4989,PRESENTS,Symptom::D007565
14938,Disease::DOID:10941,PRESENTS,Symptom::D015354
14939,Disease::DOID:8893,PRESENTS,Symptom::D011693
14940,Disease::DOID:1790,PRESENTS,Symptom::D005334
14941,Disease::DOID:12361,PRESENTS,Symptom::D010243
14942,Disease::DOID:11476,PRESENTS,Symptom::D004487
14943,Disease::DOID:1319,PRESENTS,Symptom::D013035
14944,Disease::DOID:332,PRESENTS,Symptom::D011782
14945,Disease::DOID:9970,PRESENTS,Symptom::D050177
14946,Disease::DOID:14268,PRESENTS,Symptom::D011537
14947,Disease::DOID:7148,PRESENTS,Symptom::D011693
14948,Disease::DOID:1595,PRESENTS,Symptom::D007024
14949,Disease::DOID:986,PRESENTS,Symptom::D004314
14950,Disease::DOID:5419,PRESENTS,Symptom::D006816
14951,Disease::DOID:3312,PRESENTS,Symptom::D004409
14952,Disease::DOID:4362,PRESENTS,Symptom::D009846
14953,Disease::DOID:7148,PRESENTS,Symptom::D012585
14954,Disease::DOID:184,PRESENTS,Symptom::D010149
14955,Disease::DOID:10941,PRESENTS,Symptom::D006732
14956,Disease::DOID:1094,PRESENTS,Symptom::D000381
14957,Disease::DOID:0050425,PRESENTS,Symptom::D020181
14958,Disease::DOID:2994,PRESENTS,Symptom::D020335
14959,Disease::DOID:2377,PRESENTS,Symptom::D006606
14960,Disease::DOID:3565,PRESENTS,Symptom::D006312
14961,Disease::DOID:4045,PRESENTS,Symptom::D006685
14962,Disease::DOID:12361,PRESENTS,Symptom::D009886
14963,Disease::DOID:11934,PRESENTS,Symptom::D046088
14964,Disease::DOID:8577,PRESENTS,Symptom::D011695
14965,Disease::DOID:2531,PRESENTS,Symptom::D003967
14966,Disease::DOID:14330,PRESENTS,Symptom::D007319
14967,Disease::DOID:2355,PRESENTS,Symptom::D000006
14968,Disease::DOID:9744,PRESENTS,Symptom::D002032
14969,Disease::DOID:2355,PRESENTS,Symptom::D005183
14970,Disease::DOID:1781,PRESENTS,Symptom::D059606
